id,delinq_2yrs,earliest_cr_line,inq_last_6mths,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,Profit
992549,0,1980-04-01,1,22640,0.435,41,5715.56,5715.56,5000,715.56,0,0,2014-11-01,163.17,715.56
995358,0,2001-07-01,1,5792,0.536,16,4830.45,4830.45,4000,830.45,0,0,2014-11-01,139.47,830.45
996498,0,1990-03-01,1,10949,0.63,31,6105.54,6105.54,5000,1105.54,0,0,2014-10-01,339.2,1105.54
996982,0,1989-01-01,1,4555,0.156,30,7430.23,7430.23,6500,930.23,0,0,2014-11-01,213.08,930.23
997828,0,2006-06-01,1,2435,0.256,14,2857.75,2857.75,2500,357.75,0,0,2014-11-01,85.26,357.75
999276,0,2001-09-01,1,2363,0.257,20,5632.21,5632.21,5000,632.21,0,0,2014-11-01,163.78,632.21
1000579,0,2004-02-01,1,5804,0.333,19,11131.23,11047.75,10000,1131.23,0,0,2014-03-01,2744.38,1131.23
1002202,0,2005-06-01,1,2929,0.792,26,3737.58,3737.58,3000,737.58,0,0,2014-01-01,1092.65,737.58
1006616,0,1993-10-01,1,9913,0.962,21,15039.45,15039.45,12000,3039.45,0,0,2013-05-01,9797.4,3039.45
1007386,0,1985-03-01,1,23389,0.487,36,15393.35,15393.35,7247,8146.33,0,0,2013-11-01,53.27,8146.33
1007826,0,1990-06-01,1,11411,0.273,63,34661.95,34661.95,30000,4661.95,0,0,2012-10-01,23673.18,4661.95
1008529,0,1995-09-01,1,8430,0.456,25,54182.03,54143.33,35000,19182.03,0,0,2015-07-01,14101.83,19182.03
1008548,0,1995-09-01,1,2098,0.318,19,10390.09,10390.09,9400,990.09,0,0,2014-11-01,294.59,990.09
1014717,0,2000-08-01,1,6913,0.553,22,31684.54,31684.54,25600,6084.54,0,0,2014-07-01,4323.43,6084.54
1016371,0,1987-06-01,1,2867,0.441,62,7134.86,7085.9,3982,3152.84,0,0,2013-05-01,26.69,3152.84
1016420,0,1983-01-01,1,101144,0.668,35,6982.17,6982.17,6000,982.17,0,0,2013-04-01,3693.02,982.17
1017792,0,2002-07-01,1,17997,0.803,25,16895.13,16895.13,12000,4895.13,0,0,2015-10-01,3994.46,4895.13
1020401,0,1993-12-01,1,2062,0.198,43,5632.21,5632.21,5000,632.21,0,0,2014-12-01,161.22,632.21
1020579,0,2001-09-01,1,692,0.461,14,4328.5,4328.5,4150,178.5,0,0,2012-03-01,4032.29,178.5
1020774,0,1990-01-01,1,11792,0.976,32,8651.17,8651.17,6625,2026.17,0,0,2014-10-01,485.23,2026.17
1020958,0,2000-03-01,1,938,0.938,27,7238.55,7238.55,5600,1638.55,0,0,2014-09-01,602.14,1638.55
1020966,0,1982-02-01,1,6049,0.96,29,7865.48,7832.6,4544,3321.35,0,0,2014-05-01,28.08,3321.35
1021839,0,2000-03-01,1,4899,0.907,12,4509.37,4509.37,3500,1009.37,0,0,2014-12-01,131.08,1009.37
1023918,0,1977-06-01,1,62361,0.247,57,29768.37,29768.37,25000,4768.37,0,0,2014-12-01,839.11,4768.37
1025239,0,1997-05-01,1,4032,0.179,24,17190.15,17118.53,12000,5190.15,0,0,2014-09-01,7154.44,5190.15
1026246,0,1981-03-01,1,21884,0.632,14,19721.64,19721.64,17000,2721.64,0,0,2014-12-01,565.62,2721.64
1026301,0,2003-06-01,1,3385,0.996,11,15545.31,15545.31,12000,3545.31,0,0,2014-03-01,4120.21,3545.31
1028635,0,1997-12-01,1,8814,0.558,31,3767.42,3767.42,3600,167.42,0,0,2012-05-01,3293.16,167.42
1028969,0,1999-01-01,1,5343,0.607,9,6190.84,6190.84,4000,2190.84,0,0,2016-01-01,271.64,2190.84
1029778,0,2003-01-01,1,3004,0.442,16,9456.51,9456.51,8000,1456.51,0,0,2013-07-01,4491.86,1456.51
1030284,0,1991-12-01,1,11189,0.629,21,8418.23,8418.23,7000,1418.23,0,0,2014-11-01,470,1418.23
1030918,0,1990-05-01,1,11165,0.275,41,17952.27,17840.07,16000,1952.27,0,0,2014-10-01,1065.67,1952.27
1031446,0,1999-02-01,1,10952,0.362,25,7072.48,7072.48,6500,572.48,0,0,2013-06-01,3643.12,572.48
1033099,0,1993-09-01,1,12126,0.655,20,8372.04,8372.04,5700,2672.04,0,0,2015-05-01,2389.86,2672.04
1033154,0,1993-03-01,1,8311,0.336,41,13342.57,13342.57,10000,3342.57,0,0,2014-01-01,7132.68,3342.57
1033998,0,1992-12-01,1,15893,0.888,24,32142.58,32142.58,24000,8142.58,0,0,2013-09-01,18984.32,8142.58
1034920,0,2001-12-01,1,13082,0.53,23,44338.93,44275.59,35000,9338.93,0,0,2013-04-01,29942.85,9338.93
1035024,0,1997-04-01,1,12842,0.665,29,14860.46,14860.46,13000,1860.46,0,0,2014-12-01,420.12,1860.46
1036025,0,2000-07-01,1,704,0.32,16,22057.39,22057.39,19000,3057.39,0,0,2013-06-01,11106.24,3057.39
1036032,0,1987-08-01,1,21050,0.651,34,10110.73,10110.73,8000,2110.73,0,0,2014-07-01,1643.19,2110.73
1036113,0,2005-04-01,1,365,0.182,7,2483.82,2483.82,992,1491.39,0,0,2013-06-01,138.53,1491.39
1037682,0,1993-02-01,1,25029,0.795,18,5774.11,5774.11,4800,974.11,0,0,2014-12-01,166.25,974.11
1038098,0,2000-07-01,1,5367,0.624,11,8624.21,8624.21,7100,1524.21,0,0,2013-12-01,1745.7,1524.21
1038226,0,1999-03-01,1,9516,0.767,16,11678.56,11678.56,10000,1678.56,0,0,2013-12-01,52.44,1678.56
1038341,0,1998-05-01,1,21133,0.642,31,10118.4,10118.4,7000,3118.4,0,0,2016-03-01,1614.4,3118.4
1038566,0,2003-11-01,1,14756,0.574,16,25954.84,25954.84,18000,7954.84,0,0,2016-02-01,4524.69,7954.84
1039773,0,2000-02-01,1,27751,0.925,32,15225.28,15225.28,12800,2425.28,0,0,2013-06-01,6764.51,2425.28
1041284,0,1993-05-01,1,2080,0.116,43,3261.22,3261.22,3000,261.22,0,0,2012-10-01,2372.51,261.22
1044372,0,1999-10-01,1,14475,0.724,32,18508.5,18508.5,15000,3508.5,0,0,2014-04-01,222.12,3508.5
1045091,0,1994-07-01,1,6059,0.178,15,3725.3,3725.3,3000,725.3,0,0,2014-12-01,108.26,725.3
1046942,0,2003-11-01,1,6620,0.625,9,6858.69,6858.69,6000,858.69,0,0,2014-12-01,196.62,858.69
1047552,0,2000-07-01,1,9047,0.701,16,2158.31,2158.31,985,1173.74,0,0,2012-11-01,196.86,1173.74
1047644,0,1983-08-01,1,25482,0.511,50,41862.11,41792.34,30000,11862.11,0,0,2014-07-01,18703.6,11862.11
1048161,0,1995-04-01,1,11572,0.249,32,18194.23,18194.23,15000,3194.23,0,0,2013-09-01,7672.02,3194.23
1048279,0,1994-02-01,1,6631,0.254,38,4348.29,4348.29,4000,348.29,0,0,2012-10-01,3162.89,348.29
1048315,0,1994-06-01,1,7466,0.498,32,7819.17,7819.17,6500,1319.17,0,0,2014-12-01,228.63,1319.17
1049053,0,2000-10-01,1,2037,0.474,39,24301.53,24233.65,17900,6401.53,0,0,2015-06-01,7549.96,6401.53
1050213,0,1998-07-01,1,9780,0.658,22,10553.72,10553.72,9000,1553.72,0,0,2014-12-01,305.19,1553.72
1050226,0,1996-10-01,1,131949,0.752,24,41145.37,41145.37,31000,10145.37,0,0,2014-12-01,1151.99,10145.37
1050245,0,1997-05-01,1,22095,0.61,38,25432.12,25396.8,18000,7432.12,0,0,2015-11-01,5616.24,7432.12
1051159,0,2000-01-01,1,12208,0.563,40,16591.32,16591.32,12600,3991.32,0,0,2014-10-01,6871.67,3991.32
1051236,0,1980-12-01,1,1284,0.755,17,7396.28,7396.28,6000,1396.28,0,0,2014-09-01,821.41,1396.28
1051998,0,2000-09-01,1,63829,0.526,26,18836.81,18836.81,16000,2836.81,0,0,2013-12-01,6555.53,2836.81
1052979,0,1992-11-01,1,20631,0.75,35,24429.42,24429.42,20000,4429.42,0,0,2014-11-01,1394.6,4429.42
1056351,0,2001-05-01,1,9552,0.918,36,6952.69,6952.69,5850,1102.69,0,0,2013-08-01,3121.68,1102.69
1056773,0,1995-03-01,1,15976,0.819,12,17888.94,17888.94,12375,5513.94,0,0,2016-03-01,2854.94,5513.94
1057674,0,1998-09-01,1,6492,0.676,14,19566.28,19496.4,14000,5566.28,0,0,2015-04-01,6330.17,5566.28
1058596,0,1987-03-01,1,9105,0.619,22,11401.55,11394.35,10000,1401.55,0,0,2013-12-01,4005.76,1401.55
1059039,0,1990-09-01,1,15905,0.807,13,13153.49,13153.49,10500,2653.49,0,0,2014-12-01,385.76,2653.49
1059386,0,2000-04-01,1,11702,0.902,21,6120.44,6120.44,5000,1120.44,0,0,2014-05-01,1323.76,1120.44
1063001,0,2003-01-01,1,7996,0.93,14,8951.19,8951.19,6000,2951.19,0,0,2015-06-01,2736.66,2951.19
1064128,0,2001-10-01,1,9119,0.96,24,8954.78,8954.78,7200,1754.78,0,0,2014-06-01,1708.04,1754.78
1064383,0,1998-08-01,1,11145,0.474,17,11819.56,11819.56,10000,1819.56,0,0,2014-06-01,2571.77,1819.56
1064567,0,1991-10-01,1,15723,0.61,34,15032.54,15032.54,12000,3032.54,0,0,2015-01-01,450.23,3032.54
1064681,0,2000-11-01,1,6558,0.669,20,6977.1,6977.1,5800,1177.1,0,0,2015-01-01,200.51,1177.1
1064969,0,1995-01-01,1,26721,0.851,32,27828.64,27797.02,22000,5828.64,0,0,2015-01-01,819.9,5828.64
1065232,0,1991-11-01,1,11243,0.75,25,14435.35,14435.35,12000,2435.35,0,0,2015-01-01,413.19,2435.35
1066318,0,2003-05-01,1,7361,0.836,14,7328.92,7328.92,6000,1328.92,0,0,2015-01-01,215.51,1328.92
1066712,0,2002-06-01,1,25334,0.716,31,8293.15,8293.15,7000,1293.15,0,0,2014-02-01,2454.29,1293.15
1067018,0,2003-11-01,1,15072,0.887,14,3725.31,3725.31,3000,725.31,0,0,2015-01-01,107.29,725.31
138557,0,1981-02-01,0,7336,0.299,20,9474.5,715.6,8275,1199.5,0,0,2010-10-01,265.32,1199.5
157768,0,1997-12-01,0,3209,0.126,37,4559.03,487.57,4000,559.04,0,0,2010-12-01,128.06,559.04
158289,0,1997-05-01,0,7570,0.823,16,10593.51,863.37,9000,1593.51,0,0,2010-12-01,297.22,1593.51
182089,0,1991-02-01,0,16888,0.395,40,24379.79,926.39,21000,3379.79,0,0,2010-12-01,678.74,3379.79
182554,0,1997-01-01,0,463,0.926,9,4747.53,1251.45,4000,747.54,0,0,2010-11-01,15.13,747.54
191730,0,1997-11-01,0,9150,0.963,22,24740.98,2541.7,20000,4740.98,0,0,2011-01-01,697.12,4740.98
197558,0,1988-11-01,0,19210,0.483,25,3020.76,197.62,2675,345.76,0,0,2011-01-01,84.87,345.76
202712,0,1989-06-01,0,7973,0.896,33,13158.27,801.85,11200,1958.27,0,0,2011-01-01,370.09,1958.27
203554,0,1992-12-01,0,14903,0.353,48,17459.76,1344.33,15000,2459.77,0,0,2011-01-01,487.31,2459.77
213427,0,1995-08-01,0,0,0,11,1375.91,1375.91,1200,175.91,0,0,2010-02-01,446.66,175.91
213551,0,1998-11-01,0,5608,0.471,10,8891.96,545.38,7500,1391.96,0,0,2011-01-01,248.61,1391.96
213846,0,1996-09-01,0,9973,0.338,28,2493.66,890.68,2450,43.66,0,0,2008-03-01,2414.08,43.66
215865,0,1995-07-01,0,10686,0.494,32,20282.04,2507.87,16800,3482.04,0,0,2011-01-01,567.29,3482.04
216698,0,1994-07-01,0,5643,0.607,28,526.33,526.33,500,26.33,0,0,2008-11-01,180.61,26.33
217788,0,1990-07-01,0,16890,0.64,29,11075.36,1501.4,9300,1775.37,0,0,2011-01-01,310.73,1775.37
222492,0,1991-10-01,0,0,0,20,22075.41,724.4,18900,3175.41,0,0,2011-10-01,457.35,3175.41
227773,0,1990-11-01,0,209,0.019,34,11014.83,1434.63,9800,1214.84,0,0,2011-02-01,306.93,1214.84
232947,0,1995-12-01,0,16670,0.717,25,13732.4,1077.86,11225,2507.4,0,0,2011-01-01,764.96,2507.4
240974,0,1985-11-01,0,30949,0.543,29,6579.37,5673.95,5450,1129.37,0,0,2011-02-01,179.33,1129.37
244261,0,1999-11-01,0,4385,0.24,12,3271.51,3186.9,2900,371.51,0,0,2011-02-01,99.07,371.51
263677,0,1998-12-01,0,2308,0.462,25,1104.12,883.3,1000,104.12,0,0,2009-06-01,654.25,104.12
265904,0,2000-12-01,0,15193,0.334,29,18241.84,2052.21,16000,2241.84,0,0,2009-05-01,11118.66,2241.84
268156,0,1998-11-01,0,10826,0.415,21,21406.18,3983.93,18000,3406.18,0,0,2012-04-01,1052.84,3406.18
270343,0,1995-07-01,0,14129,0.841,24,10039.68,4641.36,8400,1639.68,0,0,2011-03-01,278.88,1639.68
273432,0,1992-08-01,0,2329,0.394,8,14648.6,3552.39,12200,2448.61,0,0,2011-03-01,410.76,2448.61
273535,0,1991-10-01,0,20845,0.477,33,7237.37,5865.98,6000,1237.38,0,0,2011-03-01,215.45,1237.38
277583,0,2001-02-01,0,1918,0.564,10,10856.07,7245.43,9000,1856.07,0,0,2011-03-01,330.42,1856.07
285781,0,1999-11-01,0,11556,0.243,18,14715.67,10616.43,14000,715.67,0,0,2008-10-01,12028.28,715.67
287550,0,1996-12-01,0,3415,0.143,13,8681.75,6608.05,7500,1181.75,0,0,2011-04-01,256.62,1181.75
289651,0,1996-03-01,0,6161,0.266,14,7692.42,6863.37,6650,1042.42,0,0,2011-01-01,36.46,1042.42
294803,0,2003-03-01,0,0,,15,1886.53,1886.53,1600,286.53,0,0,2011-04-01,60.73,286.53
298963,0,1995-09-01,0,18179,0.344,30,21712.71,8033.43,18500,3212.72,0,0,2011-04-01,620.45,3212.72
304853,0,2000-09-01,0,14571,0.595,25,15983.97,12187.78,14000,1983.97,0,0,2010-07-01,2800.06,1983.97
309948,0,1991-11-01,0,32682,0.961,26,23048.51,19888.67,18600,4448.51,0,0,2011-04-01,653.09,4448.51
311350,0,1980-07-01,0,44293,0.736,39,14000.57,11575.04,11400,2600.57,0,0,2011-04-01,410.03,2600.57
312516,0,1984-06-01,0,56002,0.738,26,5564.51,2220.45,5200,364.51,0,0,2008-11-01,4515.29,364.51
315895,0,1991-08-01,0,8224,0.521,24,7139.22,4174.76,6000,1139.23,0,0,2011-04-01,201.75,1139.23
321574,0,1997-04-01,0,5106,0.608,11,2829.12,2505.1,2400,429.12,0,0,2011-03-01,170.09,429.12
330918,0,2001-11-01,0,7722,0.489,12,4263.88,2287.49,3600,663.89,0,0,2011-04-01,118.8,663.89
338772,0,1978-11-01,0,4972,0.614,10,5000.72,1063.06,4300,700.72,0,0,2011-04-01,140.44,700.72
346787,0,1993-02-01,0,814,0.038,15,3533.14,0,3125,408.14,0,0,2010-10-01,0.54,408.14
348176,0,1998-04-01,0,14398,0.96,13,11030.04,4962.97,9000,2030.04,0,0,2011-11-01,911.43,2030.04
348794,0,2000-01-01,0,6317,0.454,11,2288.45,0.54,1925,363.46,0,0,2010-11-01,0.51,363.46
349322,0,1997-02-01,0,2877,0.702,18,3696.15,0,3600,96.15,0,0,2008-10-01,3356.17,96.15
349607,0,1983-12-01,0,5450,0.407,16,8856.23,0,7500,1356.23,0,0,2010-09-01,2382.25,1356.23
349668,0,1999-09-01,0,3621,0.149,13,4581.79,996.95,4000,581.8,0,0,2010-11-01,996.95,581.8
349682,0,1997-09-01,0,3491,0.236,30,6485.02,678.61,5500,985.02,0,0,2011-06-01,180.71,985.02
350186,0,1994-12-01,0,3382,0.361,31,6924.55,1731.37,5900,1024.57,0,0,2011-07-01,192.65,1024.57
350405,0,1994-11-01,0,34753,0.952,11,8843.26,1032.47,7500,1343.27,0,0,2011-07-01,246.45,1343.27
350501,0,1979-10-01,0,8681,0.232,38,6539.81,0,6075,464.81,0,0,2009-08-01,4244.69,464.81
351791,0,1994-11-01,0,34842,0.955,9,8875.28,1232.85,7500,1375.28,0,0,2011-07-01,246.69,1375.28
352163,0,1996-08-01,0,10710,0.546,19,2998.75,416.45,2500,498.75,0,0,2011-08-01,83.25,498.75
352545,0,1989-10-01,0,15132,0.339,41,6504.24,700.92,5600,904.24,0,0,2011-02-01,1239.23,904.24
352873,0,1996-04-01,0,15478,0.962,29,5815.48,786.04,4825,990.48,0,0,2011-03-01,948.24,990.48
353126,0,1998-08-01,0,1857,0.338,19,2699.08,742.58,2300,399.08,0,0,2011-03-01,441.55,399.08
353195,0,1991-03-01,0,7595,0.873,37,6808.02,0,6300,508.02,0,0,2009-04-01,5318.56,508.02
353381,0,1999-10-01,0,6353,0.457,28,2366.7,364.92,2000,366.7,0,0,2011-08-01,65.77,366.7
353641,0,1995-12-01,0,22906,0.756,22,6090.21,845.94,5100,990.21,0,0,2011-08-01,169.23,990.21
354076,0,1993-02-01,0,16881,0.507,23,7000.08,187.74,6525,475.08,0,0,2009-05-01,5485.07,475.08
354087,0,1999-10-01,0,7440,0.896,18,6957.06,1409.46,5800,1157.06,0,0,2011-09-01,193.27,1157.06
355680,0,1974-09-01,0,2440,0.086,27,1117.66,93.34,1000,117.66,0,0,2011-09-01,31.24,117.66
356274,0,1999-11-01,0,86,0.011,20,6901.89,1342.3,5600,1301.89,0,0,2011-10-01,191.94,1301.89
356473,0,2003-07-01,0,3171,0.773,4,2944.51,572.6,2400,544.51,0,0,2011-10-01,81.82,544.51
357812,0,1996-01-01,0,3266,0.495,19,5627.13,4793.3,4700,927.13,0,0,2011-11-01,162.1,927.13
358564,0,1992-06-01,0,35114,0.526,53,19299.93,12704.39,15975,3324.93,0,0,2011-11-01,554.5,3324.93
358976,0,1983-06-01,0,6410,0.414,14,8419.41,5173.06,7000,1419.41,0,0,2011-11-01,242.26,1419.41
360501,0,1996-03-01,0,4508,0.307,15,4541.21,4361.69,3900,641.21,0,0,2011-05-01,872.99,641.21
361165,0,1998-11-01,0,9375,0.937,24,11226.37,5989.1,9600,1626.37,0,0,2010-06-01,5350.16,1626.37
361215,0,1996-04-01,0,3015,0.822,10,11036.91,6883.81,9000,2036.92,0,0,2011-07-01,1513.93,2036.92
361219,0,1999-11-01,0,12089,0.646,15,14827.69,8996.22,12000,2827.71,0,0,2011-11-01,427.57,2827.71
361919,0,1993-11-01,0,34093,0.937,33,2085.42,550.32,1800,285.42,0,0,2010-07-01,943.58,285.42
362675,0,1993-09-01,0,27920,0.33,11,15512.8,6812.38,13075,2437.81,0,0,2011-11-01,438.31,2437.81
362787,0,1983-11-01,0,388,0.062,26,1749.75,1509.05,1500,249.75,0,0,2011-10-01,42.85,249.75
363640,0,1999-02-01,0,2707,0.564,20,5625.89,2250.36,5500,125.89,0,0,2009-03-01,5275.01,125.89
364487,0,1995-05-01,0,9935,0.165,50,18952.79,10607.29,15000,3952.79,0,0,2011-12-01,548.24,3952.79
364515,0,1990-02-01,0,9423,0.313,47,3991.26,1884.76,3600,391.26,0,0,2010-03-01,2354.53,391.26
365335,0,1991-10-01,0,755,0.016,12,11500.78,9443.5,10000,1500.79,0,0,2011-12-01,357.31,1500.79
365356,0,1998-12-01,0,17565,0.539,22,19610.8,5531.15,16650,2960.81,0,0,2011-04-01,22.31,2960.81
365366,0,2000-10-01,0,21159,0.761,16,8426.16,5425.58,7000,1426.17,0,0,2011-05-01,1825.11,1426.17
365491,0,1990-04-01,0,29258,0.016,36,7318.87,5521.36,6500,818.88,0,0,2010-10-01,2974.33,818.88
365809,0,1993-02-01,0,406,0.012,17,2806.97,2522.1,2500,306.97,0,0,2011-12-01,93.94,306.97
366169,0,1985-03-01,0,32255,0.316,29,7952.26,2804.99,6875,1077.26,0,0,2010-10-01,3192.7,1077.26
367224,0,2001-09-01,0,13072,0.902,14,9884.7,5518.96,9000,884.7,0,0,2009-08-01,7672.88,884.7
369529,0,2000-03-01,0,12417,0.771,21,10287.21,6145.54,8500,1787.21,0,0,2012-01-01,288.55,1787.21
370084,0,1994-06-01,0,10128,0.46,20,5936.69,3631.59,4950,986.69,0,0,2012-01-01,172,986.69
371909,0,1989-12-01,0,13333,0.258,28,17332.26,13402.62,15000,2332.27,0,0,2011-06-01,2809.19,2332.27
372777,0,1998-12-01,0,14080,0.312,14,12356.06,10817.18,10500,1856.06,0,0,2011-07-01,2359.29,1856.06
372976,0,1996-07-01,0,7921,0.587,19,9813.68,5019.59,8000,1813.69,0,0,2012-02-01,276.33,1813.69
375272,0,1996-01-01,0,10047,0.703,19,24755.36,12918.46,20000,4755.37,0,0,2012-02-01,717.56,4755.37
377081,0,1982-04-01,0,8596,0.905,31,5421.51,4441.27,4500,921.51,0,0,2012-02-01,161.35,921.51
377346,0,2000-01-01,0,9432,0.548,19,9111.57,9111.57,7500,1611.57,0,0,2013-05-01,269.44,1611.57
378253,0,1996-09-01,0,7854,0.81,14,17788.16,7172.97,14400,3388.16,0,0,2011-10-01,1806.09,3388.16
378816,0,1997-12-01,0,11972,0.721,19,14720.56,13410.71,12000,2720.57,0,0,2012-03-01,415.79,2720.57
379639,0,2002-09-01,0,2880,0.274,20,4012.47,3419.51,3500,512.47,0,0,2011-10-01,674.95,512.47
380192,0,2001-08-01,0,2401,0.572,10,6667.28,5291.71,5300,1367.28,0,0,2012-02-01,505.68,1367.28
381301,0,1992-05-01,0,12513,0.993,28,9439.65,8451.09,7200,2239.65,0,0,2012-03-01,266.95,2239.65
381680,0,1985-05-01,0,11697,0.332,30,30805.88,19587.01,25000,5805.88,0,0,2012-05-01,880.15,5805.88
381739,0,1996-02-01,0,18067,0.606,20,9196.42,1409.53,6226,2970.27,0,0,2010-06-01,384.16,2970.27
382314,0,1998-10-01,0,5229,0.152,21,6271.04,6271.04,5200,1071.04,0,0,2012-03-01,191.74,1071.04
382609,0,1993-05-01,0,53683,0.744,25,8159.44,5347.15,6700,1459.45,0,0,2011-09-01,2685.22,1459.45
382919,0,2002-10-01,0,11816,0.476,10,12322.39,12240.28,10000,2322.4,0,0,2012-03-01,351.54,2322.4
383701,0,1999-08-01,0,6547,0.569,34,8534.39,8503.91,7000,1534.4,0,0,2011-11-01,318.8,1534.4
383826,0,1999-10-01,0,3517,0.404,9,7261.53,7261.53,6000,1261.53,0,0,2012-03-01,203.55,1261.53
383978,0,1998-02-01,0,15923,0.563,17,22994.65,14884.5,19000,3994.66,0,0,2012-03-01,640.89,3994.66
384141,0,1989-04-01,0,2498,0.106,26,2794.07,2794.07,2500,294.07,0,0,2012-04-01,84.17,294.07
384414,0,1966-12-01,0,114,0.028,12,10715.84,10715.84,9000,1715.86,0,0,2012-03-01,186.01,1715.86
384659,0,1989-11-01,0,12927,0.331,25,9813.65,9629.64,8000,1813.69,0,0,2012-04-01,278.77,1813.69
385375,0,2002-11-01,0,2317,0.273,17,1224.29,1224.29,1200,24.29,0,0,2009-06-01,1184.41,24.29
385442,0,2000-09-01,0,10867,0.511,23,8312.12,8312.12,6850,1462.12,0,0,2011-10-01,1577.44,1462.12
385783,0,1990-05-01,0,4621,0.458,20,4178.6,4178.6,3500,678.61,0,0,2012-04-01,123.19,678.61
385786,0,2000-12-01,0,9778,0.776,13,13737.7,13712.76,11000,2737.7,0,0,2012-04-01,387.26,2737.7
388347,0,1997-11-01,0,3706,0.452,23,8471.77,6303.51,7000,1471.78,0,0,2012-06-01,237.13,1471.78
388497,0,1996-11-01,0,10702,0.598,14,10080.38,10080.38,8000,2080.39,0,0,2012-04-01,281.79,2080.39
390159,0,1988-09-01,0,82153,0.881,45,9300.3,8034.12,7500,1800.31,0,0,2011-10-01,1761.53,1800.31
390162,0,1999-08-01,0,457,0.18,13,1602.01,1548.61,1500,102.01,0,0,2009-10-01,1345.76,102.01
390532,0,2001-09-01,0,0,0,15,2295.25,2295.25,2000,295.25,0,0,2011-12-01,321.18,295.25
391020,0,1995-06-01,0,9144,0.255,25,8582.07,8462.88,7200,1382.07,0,0,2012-01-01,977.7,1382.07
391826,0,1991-03-01,0,25409,0.381,15,17583.58,8529.37,16750,833.58,0,0,2009-09-01,15345.07,833.58
392575,0,2001-03-01,0,2350,0.635,10,16453.55,7959.73,13000,3453.55,0,0,2012-04-01,465.86,3453.55
393653,0,2002-08-01,0,4072,0.238,12,7712.13,6492.49,6400,1312.14,0,0,2011-12-01,1259.03,1312.14
394291,0,1997-06-01,0,15198,0.84,15,1856.6,1779.76,1500,356.6,0,0,2012-05-01,65.21,356.6
394329,0,1977-10-01,0,39502,0.876,19,5075.67,5011.83,3975,1100.67,0,0,2012-05-01,152.06,1100.67
395081,0,1999-12-01,0,10638,0.618,26,9430.86,628.72,7500,1930.86,0,0,2011-12-01,3019.19,1930.86
395539,0,2003-10-01,0,6419,0.455,10,7140.08,6791.07,5800,1340.08,0,0,2012-03-01,600.42,1340.08
395627,0,1981-06-01,0,4229,0.071,32,11422.69,10920.3,10800,622.69,0,0,2010-02-01,2657.02,622.69
398070,0,1978-01-01,0,13427,0.3,18,3816.27,3755.21,3125,691.27,0,0,2012-05-01,124.49,691.27
399604,0,1987-12-01,0,2733,0.076,24,3930,3733.5,3500,430,0,0,2012-05-01,134.48,430
400783,0,2001-01-01,0,6130,0.376,30,10050.48,5291.28,8500,1550.48,0,0,2011-04-01,4345.13,1550.48
400910,0,1995-04-01,0,9906,0.461,38,1766.47,1766.47,1500,266.47,0,0,2012-05-01,57.13,266.47
401775,0,2005-03-01,0,2204,0.192,10,9544.28,9347.78,8500,1044.28,0,0,2012-05-01,305.38,1044.28
402800,0,1987-06-01,0,27648,0.955,63,9384.68,3809.08,8500,884.68,0,0,2010-05-01,994.23,884.68
402988,0,1994-10-01,0,4057,0.284,32,17427.82,13182.94,14400,3027.82,0,0,2012-05-01,487.6,3027.82
403199,0,1985-04-01,0,67595,0.688,25,19010.67,11701.57,16000,3010.68,0,0,2012-05-01,1057.25,3010.68
403934,0,1996-03-01,0,25807,0.481,38,17154.63,11860.6,14500,2654.63,0,0,2012-06-01,486.2,2654.63
404683,0,1980-09-01,0,7589,0.516,32,11040.45,5995.62,9000,2040.45,0,0,2012-06-01,309.76,2040.45
406329,0,1993-11-01,0,5270,0.276,37,16753.19,15934.84,14500,2253.19,0,0,2012-06-01,493.99,2253.19
407315,0,2003-02-01,0,8799,0.551,9,7960.48,7692.16,6600,1360.48,0,0,2011-08-01,2341.76,1360.48
407386,0,2003-10-01,0,4824,0.383,9,5465.79,5080.8,4500,965.79,0,0,2012-04-01,453.6,965.79
407571,0,2000-06-01,0,7432,0.539,20,18318.16,11164.18,15000,3318.18,0,0,2012-06-01,521.38,3318.18
408958,0,2003-01-01,0,962,0.641,12,1790.82,1790.82,1500,290.82,0,0,2012-06-01,61.17,290.82
411282,0,1998-04-01,0,27385,0.514,36,2625.55,2625.55,2150,475.55,0,0,2012-06-01,84.24,475.55
413357,0,1978-07-01,0,32472,0.798,34,24717.93,24689.32,21600,3117.93,0,0,2011-07-01,14420.32,3117.93
414326,0,1999-09-01,0,1138,0.095,29,7855.58,7773.75,7200,655.58,0,0,2010-08-01,4880.73,655.58
415465,0,1996-08-01,0,66461,0.901,22,5564.01,5564.01,4550,1014.01,0,0,2012-10-01,167.99,1014.01
415654,0,1999-03-01,0,10965,0.857,15,14263.46,13729.93,13200,1063.47,0,0,2010-05-01,9.88,1063.47
417850,0,1991-08-01,0,5690,0.215,30,1080.45,1080.45,1000,80.45,0,0,2010-08-01,3.81,80.45
421145,0,1999-01-01,0,9171,0.255,26,2376.95,2228.39,2000,376.95,0,0,2012-07-01,69.71,376.95
421221,0,1983-09-01,0,14731,0.861,15,18473.04,9172.86,16000,2473.04,0,0,2010-11-01,10266.45,2473.04
